name,ticker,country,currency,exchange,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,split_buy_ref,target1_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,foreign_net_5d_value,foreign_net_20d_value,foreign_net_60d_value,institution_net_5d_value,institution_net_20d_value,institution_net_60d_value,data_rows,source_used,error,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst,ticker_aux,aux_name,aux_current_price,aux_compare_to_previous_close,aux_fluctuations_ratio,aux_accumulated_trading_volume,aux_accumulated_trading_value,aux_market_status,aux_local_traded_at,aux_source,aux_fetch_status
Cerebras Systems Inc,CBRS,US,USD,NASDAQ,OK,2026-07-02,204.86,166.26,200.23,200.23,238.83,158.54,15.44,6.7,1.6,160.81,386.34,168.52,311.07,140.25,19.53,6163047.0,1262561812.0,1651795322.0,False,,,,,,,34,yfinance_close,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB하이텍,000990,KR,KRW,KOSPI,OK,2026-07-03,118300.0,96900.0,115700.0,115700.0,137200.0,92600.0,8580.0,5.52,1.9,85000.0,230500.0,87800.0,220500.0,171.18,22.89,67982.0,8042270600.0,145231904640.0,False,,,,,,,62,pykrx_adjusted,,-39432690,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"교환청구,대량보유,신주인수권,전환청구,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,19,2026-07-03T10:05:51+09:00,000990,DB하이텍,119700.0,2900.0,2.48,,,OPEN,2026-07-03T10:24:22+09:00,NAVER,OK
HD현대일렉트릭,267260,KR,KRW,KOSPI,OK,2026-07-03,907000.0,852000.0,895000.0,895000.0,996000.0,819000.0,40250.0,3.71,2.4,844000.0,1430000.0,883000.0,1420000.0,69.43,10.75,28497.0,25846779000.0,204844266100.0,False,,,,,,,62,pykrx_adjusted,,258269322064,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260604,임원ㆍ주요주주특정증권등소유상황보고서,4,2026-07-03T10:05:51+09:00,267260,HD현대일렉트릭,922000.0,-47000.0,-4.85,,,OPEN,2026-07-03T10:24:21+09:00,NAVER,OK
HD현대중공업,329180,KR,KRW,KOSPI,OK,2026-07-03,577000.0,524000.0,571000.0,571000.0,624000.0,513000.0,21300.0,3.41,2.5,447000.0,765000.0,463000.0,745000.0,71.14,40.88,30428.0,17556956000.0,215867701350.0,False,,,,,,,62,pykrx_adjusted,,905385908000,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-07-03T10:05:51+09:00,329180,HD현대중공업,581000.0,-9000.0,-1.53,,,OPEN,2026-07-03T10:24:13+09:00,NAVER,OK
Intel,INTC,US,USD,NASDAQ,OK,2026-07-02,120.35,108.39,118.91,118.91,122.0,106.0,4.78,4.7,1.8,49.87,142.35,50.78,140.94,185.44,76.21,122319394.0,14721138881.0,16209707418.0,False,,,,,,,62,yfinance_close,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG에너지솔루션,373220,KR,KRW,KOSPI,OK,2026-07-03,348500.0,326000.0,344500.0,344500.0,379000.0,313500.0,13800.0,3.4,1.8,323000.0,497500.0,331500.0,484500.0,54.02,14.61,59625.0,20779312500.0,164104273550.0,False,,,,,,,62,pykrx_adjusted,,-207755000000,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260612,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-07-03T10:05:51+09:00,373220,LG에너지솔루션,359000.0,5000.0,1.41,,,OPEN,2026-07-03T10:24:18+09:00,NAVER,OK
LG이노텍,011070,KR,KRW,KOSPI,OK,2026-07-03,856000.0,737000.0,842000.0,842000.0,961000.0,713000.0,47800.0,5.59,2.2,318500.0,1788000.0,324500.0,1530000.0,461.38,36.58,27152.0,23242112000.0,461904221450.0,False,,,,,,,62,pykrx_adjusted,,295320000000,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260703,임원ㆍ주요주주특정증권등소유상황보고서,6,2026-07-03T10:05:51+09:00,011070,LG이노텍,864000.0,-10000.0,-1.14,,,OPEN,2026-07-03T10:24:18+09:00,NAVER,OK
LG전자,066570,KR,KRW,KOSPI,OK,2026-07-03,184200.0,152300.0,180400.0,180400.0,212000.0,146000.0,12750.0,5.9,2.0,105000.0,438000.0,107100.0,392500.0,317.14,23.78,182650.0,33644130000.0,516819653485.0,False,,,,,,,62,pykrx_adjusted,,1673723000000,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260611,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-07-03T10:05:51+09:00,066570,LG전자,185500.0,-6800.0,-3.54,,,OPEN,2026-07-03T10:24:21+09:00,NAVER,OK
LG전자우,066575,KR,KRW,KOSPI,OK,2026-07-03,66600.0,57100.0,65500.0,65500.0,75000.0,55200.0,3810.0,4.89,2.1,47100.0,138400.0,48250.0,124400.0,193.84,21.36,9540.0,635364000.0,16704777800.0,False,,,,,,,62,pykrx_adjusted,,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-07-03T10:05:51+09:00,066575,LG전자우,66800.0,-2000.0,-2.91,,,OPEN,2026-07-03T10:24:18+09:00,NAVER,OK
LG화학,051910,KR,KRW,KOSPI,OK,2026-07-03,274000.0,267000.0,270500.0,270500.0,299000.0,256500.0,11420.0,3.32,2.3,264500.0,437500.0,271000.0,429500.0,65.41,5.49,22408.0,6139792000.0,94360501500.0,False,,,,,,,62,pykrx_adjusted,,-49691000000,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260611,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,4,2026-07-03T10:05:51+09:00,051910,LG화학,282500.0,1000.0,0.36,,,OPEN,2026-07-03T10:24:22+09:00,NAVER,OK
